Batch,PMID,Year,DOI,PMC,Status,Title
b5,34370093,2021,10.1186/s13244-021-01023-4,PMC8353019,pending,MRI-detected extramural venous invasion of rectal cancer: Multimodality performance and implications at baseline imaging and after neoadjuvant therapy.
b5,34367318,2021,10.1155/2021/5095940,PMC8346302,not_found,Comparison of Diagnostic Performance between Perfusion-Related Intravoxel Incoherent Motion DWI and Dynamic Contrast-Enhanced MRI in Rectal Cancer.
b5,34337027,2021,10.1155/2021/5566885,PMC8289571,pending,Assessment of MRI-Based Radiomics in Preoperative T Staging of Rectal Cancer: Comparison between Minimum and Maximum Delineation Methods.
b5,34336808,2021,10.3389/fbioe.2021.696251,PMC8317500,not_found,MBFFNet: Multi-Branch Feature Fusion Network for Colonoscopy.
b5,34336663,2021,10.3389/fonc.2021.674253,PMC8322741,not_found,Management of Clinically Involved Lateral Lymph Node Metastasis in Locally Advanced Rectal Cancer: A Radiation Dose Escalation Study.
b5,34335762,2021,10.1155/2021/8585371,PMC8292063,pending,"The Clinical Value of the Combined Detection of Enhanced CT, MRI, CEA, and CA199 in the Diagnosis of Rectal Cancer."
b5,34327411,2021,10.1016/j.lanwpc.2020.100087,PMC8315365,pending,"Quality of life after sphincter preservation surgery or abdominoperineal resection for low rectal cancer (ASPIRE): A long-term prospective, multicentre, cohort study."
b5,34327144,2021,10.3389/fonc.2021.709070,PMC8315047,not_found,Magnetic Resonance Imaging Evaluation of the Accuracy of Various Lymph Node Staging Criteria in Rectal Cancer: A Systematic Review and Meta-Analysis.
b5,34323052,2021,10.12182/20210460201,PMC10409384,not_found,[Application of Automated Machine Learning Based on Radiomics Features of T2WI and RS-EPI DWI to Predict Preoperative T Staging of Rectal Cancer].
b5,34321845,2021,10.3748/wjg.v27.i25.3802,PMC8291019,not_found,Emerging applications of radiomics in rectal cancer: State of the art and future perspectives.
b5,34307164,2021,10.3389/fonc.2021.697497,PMC8293900,not_found,Radiomics Analysis of Multi-Sequence MR Images For Predicting Microsatellite Instability Status Preoperatively in Rectal Cancer.
b5,34301300,2021,10.1186/s13014-021-01866-7,PMC8305875,not_found,Feasibility of Conebeam CT-based online adaptive radiotherapy for neoadjuvant treatment of rectal cancer.
b5,34298803,2021,10.3390/cancers13143590,PMC8303203,not_found,Radiomics in the Setting of Neoadjuvant Radiotherapy: A New Approach for Tailored Treatment.
b5,34298695,2021,10.3390/cancers13143480,PMC8305437,pending,Improvement in the Assessment of Response to Preoperative Chemoradiotherapy for Rectal Cancer Using Magnetic Resonance Imaging and a Multigene Biomarker.
b5,34295545,2021,10.21037/jgo-20-436,PMC8261311,pending,Machine learning-based random forest predicts anastomotic leakage after anterior resection for rectal cancer.
b5,34285586,2021,10.2147/CMAR.S311501,PMC8286103,not_found,Predicting Response to Total Neoadjuvant Treatment (TNT) in Locally Advanced Rectal Cancer Based on Multiparametric Magnetic Resonance Imaging: A Retrospective Study.
b5,34285284,2021,10.1038/s41598-021-94244-y,PMC8292501,pending,Laparoscopic intraarterial catheterization with selective ICG fluorescence imaging in colorectal surgery.
b5,34277445,2021,10.3389/fonc.2021.698427,PMC8281887,not_found,Predicting Treatment Response of Neoadjuvant Chemoradiotherapy in Locally Advanced Rectal Cancer Using Amide Proton Transfer MRI Combined With Diffusion-Weighted Imaging.
b5,34269805,2021,10.1001/jamanetworkopen.2021.17536,PMC8285735,pending,High-Intensity vs Low-Intensity Knowledge Translation Interventions for Surgeons and Their Association With Process and Outcome Measures Among Patients Undergoing Rectal Cancer Surgery.
b5,34258404,2021,10.1016/j.phro.2021.03.003,PMC8254202,pending,Multi-parametric magnetic resonance imaging assessment of whole tumour heterogeneity for chemoradiotherapy response prediction in rectal cancer.
b5,34249757,2021,10.3389/fonc.2021.697995,PMC8264432,pending,Clinical Implementation of Automated Treatment Planning for Rectum Intensity-Modulated Radiotherapy Using Voxel-Based Dose Prediction and Post-Optimization Strategies.
b5,34239446,2021,10.3389/fphys.2021.641290,PMC8257958,pending,"The New Concept of Physiological ""Riolan's Arch"" and the Reconstruction Mechanism of Pathological Riolan's Arch After High Ligation of the Inferior Mesenteric Artery by CT Angiography-Based Small Vessel Imaging."
b5,34233606,2021,10.1186/s12876-021-01851-0,PMC8262029,pending,Comparing neoadjuvant long-course chemoradiotherapy with short-course radiotherapy in rectal cancer.
b5,34222567,2021,10.1016/j.reth.2021.05.003,PMC8220312,not_found,A study on the clinical application of greater omental pedicle flap transplantation to correct anterior resection syndrome in patients with low rectal cancer.
b5,34215310,2021,10.1186/s13017-021-00378-9,PMC8254305,pending,"Multidisciplinary management of elderly patients with rectal cancer: recommendations from the SICG (Italian Society of Geriatric Surgery), SIFIPAC (Italian Society of Surgical Pathophysiology), SICE (Italian Society of Endoscopic Surgery and new technologies), and the WSES (World Society of Emergency Surgery) International Consensus Project."
b5,34211077,2021,10.1038/s41598-021-93160-5,PMC8249635,not_found,Time-frequency time-space long short-term memory networks for image classification of histopathological tissue.
b5,34202891,2021,10.3390/cancers13133166,PMC8269103,pending,High-Risk Clinicopathological and Genetic Features and Outcomes in Patients Receiving Neoadjuvant Radiochemotherapy for Locally Advanced Rectal Cancer.
b5,34192475,2021,10.1259/bjr.20201139,PMC8764912,not_found,"A first radiotherapy application of functional bulboclitoris anatomy, a novel female sexual organ-at-risk, and organ-sparing feasibility study."
b5,34184127,2021,10.1007/s00384-021-03986-8,PMC8426255,pending,Apparent diffusion coefficient cannot discriminate metastatic and non-metastatic lymph nodes in rectal cancer: a meta-analysis.
b5,34174109,2021,10.1111/his.14438,PMC8845517,pending,Stromal composition predicts recurrence of early rectal cancer after local excision.
b5,34163249,2021,10.2147/CMAR.S313113,PMC8214524,pending,Nomogram to Predict Distant Metastasis Probability for Pathological Complete Response Rectal Cancer Patients After Neoadjuvant Chemoradiotherapy.
b5,34162410,2021,10.1186/s13014-021-01837-y,PMC8220801,not_found,The dosimetric impact of deep learning-based auto-segmentation of organs at risk on nasopharyngeal and rectal cancer.
b5,34157487,2021,10.1016/j.ebiom.2021.103442,PMC8237293,pending,Deep learning radiomics-based prediction of distant metastasis in patients with locally advanced rectal cancer after neoadjuvant chemoradiotherapy: A multicentre study.
b5,34155222,2021,10.1038/s41598-021-92118-x,PMC8217562,not_found,Prognostic value of metabolic parameters on (18)F-fluorodeoxyglucose positron tomography/computed tomography in classical rectal adenocarcinoma.
b5,34136391,2021,10.3389/fonc.2021.655325,PMC8201514,not_found,MV CBCT-Based Synthetic CT Generation Using a Deep Learning Method for Rectal Cancer Adaptive Radiotherapy.
b5,34132075,2021,10.3348/kjr.2020.1403,PMC8390818,not_found,How to Combine Diffusion-Weighted and T2-Weighted Imaging for MRI Assessment of Pathologic Complete Response to Neoadjuvant Chemoradiotherapy in Patients with Rectal Cancer?
b5,34109120,2021,10.3389/fonc.2021.670156,PMC8180870,not_found,Quantitative T2*-Weighted Imaging and Reduced Field-of-View Diffusion-Weighted Imaging of Rectal Cancer: Correlation of R2* and Apparent Diffusion Coefficient With Histopathological Prognostic Factors.
b5,34098631,2021,10.3393/ac.2021.03.15,PMC8566143,not_found,The Effect of Anastomotic Leakage on the Incidence and Severity of Low Anterior Resection Syndrome in Patients Undergoing Proctectomy: A Propensity Score Matching Analysis.
b5,34093918,2021,10.5114/pjr.2021.105607,PMC8147714,pending,Single-centre evaluation and staging of rectal carcinoma on a 3-Tesla magnetic resonance imaging and correlation with histological profile.
b5,34081158,2021,10.1007/s00261-021-03137-1,PMC8435521,not_found,A radiomics-based nomogram for preoperative T staging prediction of rectal cancer.
b5,34079725,2021,10.21037/qims-20-1049,PMC8107309,pending,A magnetic resonance imaging (MRI)-based nomogram for predicting lymph node metastasis in rectal cancer: a node-for-node comparative study of MRI and histopathology.
b5,34079717,2021,10.21037/qims-20-525,PMC8107313,not_found,Deep transfer learning based on magnetic resonance imaging can improve the diagnosis of lymph node metastasis in patients with rectal cancer.
b5,34075899,2021,10.1097/CM9.0000000000001483,PMC8183759,pending,Chinese guideline for the application of rectal cancer staging recognition systems based on artificial intelligence platforms (2021 edition).
b5,34057809,2021,10.1111/codi.15764,PMC8518052,pending,The importance of rectal contrast in CT assessment to detect anastomotic leakage after colorectal surgery.
b5,34041033,2021,10.3389/fonc.2021.671354,PMC8141802,not_found,Radiomics Based on T2-Weighted Imaging and Apparent Diffusion Coefficient Images for Preoperative Evaluation of Lymph Node Metastasis in Rectal Cancer Patients.
b5,34039436,2021,10.1186/s40644-021-00408-4,PMC8157664,pending,High resolution MRI-based radiomic nomogram in predicting perineural invasion in rectal cancer.
b5,34030644,2021,10.1186/s12876-021-01821-6,PMC8142474,pending,Endoscopic mucosal resection: still a reliable therapeutic option for gastrointestinal neuroendocrine tumors.
b5,34026605,2021,10.3389/fonc.2021.614052,PMC8138318,pending,MRI Radiomics Signature as a Potential Biomarker for Predicting KRAS Status in Locally Advanced Rectal Cancer Patients.
b5,34025732,2021,10.5114/jcb.2021.103582,PMC8117706,pending,Dosimetric comparison of computed tomography-guided iodine-125 seed implantation assisted with and without three-dimensional printing non-coplanar template in locally recurrent rectal cancer: a propensity score matching study.
b5,34003118,2021,10.5152/dir.2021.19677,PMC8136527,pending,Radiomics signature as a new biomarker for preoperative prediction of neoadjuvant chemoradiotherapy response in locally advanced rectal cancer.
b5,33976755,2021,10.1155/2021/6668885,PMC8087471,not_found,Nursing of Gastrointestinal Peristalsis Function Recovery after Abdominal Mirror Surgery for Rectal Cancer Patients Based on Intelligent Electronic Medicine.
b5,33963688,2021,10.1002/cam4.3957,PMC8209621,not_found,Development and validation of MRI-based deep learning models for prediction of microsatellite instability in rectal cancer.
b5,33948299,2021,10.5603/RPOR.a2021.0004,PMC8086711,pending,Pretreatment CT and PET radiomics predicting rectal cancer patients in response to neoadjuvant chemoradiotherapy.
b5,33941817,2021,10.1038/s41598-021-88831-2,PMC8093213,not_found,Preoperative prediction of perineural invasion with multi-modality radiomics in rectal cancer.
b5,33937558,2021,10.23922/jarc.2020-084,PMC8084536,pending,Identification of Patients with Locally Advanced Rectal Cancer in Whom Preoperative Radiotherapy Can Be Omitted: A Multicenter Retrospective Study at Yokohama Clinical Oncology Group (YCOG1307).
b5,33936322,2021,10.1155/2021/5565902,PMC8055408,pending,Application of Field-of-View Optimized and Constrained Undistorted Single Shot (FOCUS) with Intravoxel Incoherent Motion (IVIM) in 3T in Locally Advanced Rectal Cancer.
b5,33927293,2021,10.1038/s41598-021-88790-8,PMC8085046,pending,Comparison of natural orifice specimen extraction surgery and conventional laparoscopic-assisted resection in the treatment effects of low rectal cancer.
b5,33925250,2021,10.3390/cancers13092135,PMC8125446,pending,Structured Reporting of Rectal Cancer Staging and Restaging: A Consensus Proposal.
b5,33924854,2021,10.3390/diagnostics11050795,PMC8146691,pending,The Heterogeneity of Skewness in T2W-Based Radiomics Predicts the Response to Neoadjuvant Chemoradiotherapy in Locally Advanced Rectal Cancer.
b5,33898901,2021,10.1016/j.vgie.2020.12.001,PMC8058509,pending,Endoscopic submucosal dissection of early-stage rectal cancer using full-time red dichromatic imaging to minimize and avoid significant bleeding.
b5,33888074,2021,10.1186/s12885-021-08187-8,PMC8063376,pending,Patterns of pathologic lymph nodes in anal cancer: a PET-CT-based analysis with implications for radiotherapy treatment volumes.
b5,33882087,2021,10.1371/journal.pone.0249433,PMC8059798,not_found,T-staging of rectal cancer: Utility of single-shot turbo spin-echo diffusion-weighted imaging with T2-weighted images and fusion images.
b5,33849560,2021,10.1186/s12957-021-02222-5,PMC8045315,pending,Discrepancy between surgeon and radiological assessment of ligation level of the inferior mesenteric artery in patients operated for rectal cancer-impacting registry-based research and surgical practice.
b5,33842316,2021,10.3389/fonc.2021.610338,PMC8033032,not_found,Machine Learning-Based Radiomics Nomogram for Detecting Extramural Venous Invasion in Rectal Cancer.
b5,33838677,2021,10.1186/s12893-021-01191-6,PMC8035779,not_found,ICG fluorescence imaging in colorectal surgery: a snapshot from the ICRAL study group.
b5,33837843,2021,10.1007/s00259-021-05318-y,PMC8712298,pending,FDG-PET/CT in colorectal cancer: potential for vascular-metabolic imaging to provide markers of prognosis.
b5,33833581,2021,10.2147/CMAR.S298907,PMC8021267,pending,Histogram Analysis of Diffusion-Weighted Magnetic Resonance Imaging as a Biomarker to Predict Lymph Node Metastasis in T3 Stage Rectal Carcinoma.
b5,33825830,2021,10.1042/BSR20204136,PMC8062955,not_found,Association analysis of miRNA-related genetic polymorphisms in miR-143/145 and KRAS with colorectal cancer susceptibility and survival.
b5,33799475,2021,10.3390/diagnostics11030516,PMC8002064,pending,"CEA, EpCAM, αvβ6 and uPAR Expression in Rectal Cancer Patients with a Pathological Complete Response after Neoadjuvant Therapy."
b5,33797468,2021,10.1097/CM9.0000000000001401,PMC8104246,not_found,Establishment and clinical application value of an automatic diagnosis platform for rectal cancer T-staging based on a deep neural network.
b5,33786121,2021,10.5114/wiitm.2020.100880,PMC7991955,pending,Psoas density - an optimal sarcopaenic indicator associated with postoperative complications after colorectal resection for cancer?
b5,33779742,2021,10.1001/jamanetworkopen.2021.3304,PMC8008289,not_found,Assessment of Simulated SARS-CoV-2 Infection and Mortality Risk Associated With Radiation Therapy Among Patients in 8 Randomized Clinical Trials.
