PMID,Year,DOI,PMC,Title,Source,Status,Route,Attempts,LastError,PDFPath
29102233,2018,10.1016/j.crad.2017.09.011,,Rectal perfusion parameters normalised to tumour-free rectal wall can predict response to neoadjuvant chemoradiotherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29102233.pdf
29108380,2017,10.18632/oncotarget.20567,PMC5668113,Peri-treatment change of anorectal function in patients with rectal cancer after preoperative chemoradiotherapy.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29120661,2018,10.1259/bjr.20170581,PMC5965793,Rectal cancer confined to the bowel wall: the role of 3 Tesla phased-array MR imaging in T categorization.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29120661.pdf
29124480,2017,10.1186/s40792-017-0389-9,PMC5680408,A case of napsin A-positive metastatic lung cancer originating from the colon.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29124480.pdf
29134378,2018,10.1245/s10434-017-6213-8,,Organ Preservation in Rectal Cancer After Chemoradiation: Should We Extend the Observation Period in Patients with a Clinical Near-Complete Response?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29134378.pdf
29184696,2017,10.21037/jgo.2017.07.06,PMC5674246,Adaptive radiation dose escalation in rectal adenocarcinoma: a review.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29184696.pdf
29221920,2018,10.1016/j.jvir.2017.09.014,,Treatment of Infected Aneurysm with Combined Endovascular Aneurysm Repair and Abscess Drainage.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29221920.pdf
29324431,2017,,,"A Descriptive, Qualitative Study to Assess Patient Experiences Following Stoma Reversal After Rectal Cancer Surgery.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29354903,2018,,,[The value of MRI with CUBE sequence in early evaluation of the efficacy of neoadjuvant therapy for locally advanced rectal cancer].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29404766,2018,10.1007/s00330-017-5284-z,,Pre-treatment magnetic resonance-based texture features as potential imaging biomarkers for predicting event free survival in anal cancer treated by chemoradiotherapy.,50,done,scihub:doi,1,,pdfs_sample\PMID_29404766.pdf
29414101,2018,10.1016/j.clinimag.2017.11.012,,Pitfalls in MRI of rectal cancer: What radiologists need to know and avoid.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29414101.pdf
29435147,2018,10.18632/oncotarget.23419,PMC5797018,Morphologic predictors of pathological complete response to neoadjuvant chemoradiotherapy in locally advanced rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29450716,2018,10.1007/s00330-018-5329-y,,Could IVIM and ADC help in predicting the KRAS status in patients with rectal cancer?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29450716.pdf
29455167,2018,10.1136/bmjopen-2017-019614,PMC5855328,Pulmonary metastasis in rectal cancer: a retrospective study of clinicopathological characteristics of 404 patients in Chinese cohort.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29455167.pdf
29460882,2018,10.17116/hirurgia2018266-73,,[Results of video-assisted technologies in colorectal surgery].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29471618,2018,10.23736/S0026-4733.18.07642-3,,Visual probing of rectal neoplasia: near-infrared interrogation of primary tumors and secondary lymph nodes.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29473947,2018,10.1002/jso.25000,,Quality of preoperative pelvic computed tomography (CT) and magnetic resonance imaging (MRI) for rectal cancer in a region in Ontario: A retrospective population-based study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29473947.pdf
29503175,2018,10.1016/j.acra.2018.01.020,,CT-based Radiomics Signature to Discriminate High-grade From Low-grade Colorectal Adenocarcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29503175.pdf
29523989,2018,10.1007/s00384-018-2986-x,,Purse-string closure technique reduces the incidence of incisional hernias following the reversal of temporary ileostomy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29523989.pdf
29535985,2018,10.3393/ac.2018.34.1.29,PMC5847400,Transanal Endoscopic and Transabdominal Robotic Total Mesorectal Excision for Mid-to-Low Rectal Cancer: Comparison of Short-term Postoperative and Oncologic Outcomes by Using a Case-Matched Analysis.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29644477,2018,10.1007/s11912-018-0689-7,,The Selective Use of Radiation Therapy in Rectal Cancer Patients.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29644477.pdf
29658682,2019,10.23736/S0026-4733.18.07755-6,,"Sphincter-saving proctectomy for rectal cancer with NO COIL® transanal tube and without ostoma. Clinical outcomes, cost effectiveness and quality of life in the elderly.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29658682.pdf
29675627,2018,10.1007/s13244-018-0606-5,PMC6108973,"Rectal cancer MRI: protocols, signs and future perspectives radiologists should consider in everyday clinical practice.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29675627.pdf
29682713,2018,,,[Risk factors of anastomotic leakage after anterior resection for rectal cancer and the diagnostic value of computed tomography signs in anastomotic leakage].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29691115,2018,10.1016/j.ejso.2018.03.029,,Beyond total mesorectal excision in locally advanced rectal cancer with organ or pelvic side-wall involvement.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29691115.pdf
29703606,2018,10.1016/j.clcc.2018.03.008,,Final Analysis of Outcomes and RAS/BRAF Status in a Randomized Phase 3 Study of Panitumumab and Best Supportive Care in Chemorefractory Wild Type KRAS Metastatic Colorectal Cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29703606.pdf
29713823,2018,10.1007/s00384-018-3065-z,,Higher visceral fat area/subcutaneous fat area ratio measured by computed tomography is associated with recurrence and poor survival in patients with mid and low rectal cancers.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29713823.pdf
29720197,2018,10.1186/s13014-018-1035-9,PMC5930791,The prognostic role of hemoglobin levels in patients undergoing concurrent chemo-radiation for anal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29720197.pdf
29726263,2018,,,[The importance of pre-operative MRI-detected extramural vascular invasion in the treatment of rectal carcinoma].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29732957,2018,10.1177/1553350618773011,,Prospective Trial on Probe-Based Confocal Laser Endomicroscopy for the Identification of the Distal Limit in Rectal Adenocarcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29732957.pdf
29735158,2018,10.1016/j.bulcan.2018.03.005,,"[Psychological impact of ostomy on the quality of life of colorectal cancer patients: Role of body image, self-esteem and anxiety].",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29735158.pdf
29741977,2018,10.1089/lap.2018.0147,,"Laparoscopic Pelvic Exenteration for Locally Advanced Rectal Cancer, Technique and Short-Term Outcomes.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29741977.pdf
29751360,2018,10.1111/codi.14257,PMC6099475,IntAct: intra-operative fluorescence angiography to prevent anastomotic leak in rectal cancer surgery: a randomized controlled trial.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29751360.pdf
29790177,2018,10.1002/jso.25064,,MRI-based EMVI positivity predicts systemic recurrence in rectal cancer patients with a good tumor response to chemoradiotherapy followed by surgery.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29790177.pdf
29868993,2018,10.1007/s10151-018-1804-3,,Novel multi-image view for neuromapping meets the needs of the robotic surgeon.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29868993.pdf
29878949,2018,10.1097/DCR.0000000000001114,,The American Society of Colon and Rectal Surgeons Clinical Practice Guidelines for Anal Squamous Cell Cancers (Revised 2018).,50,done,scihub:doi,1,,pdfs_sample\PMID_29878949.pdf
29893283,2018,10.1016/j.ijrobp.2018.03.021,,In Regard to Sun Myint et al.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29893283.pdf
29927331,2018,10.2214/AJR.17.18980,,Low- Versus High-Risk Rectal Cancer Based on MRI Features: Outcomes in Patients Treated Without Neoadjuvant Chemoradiotherapy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_29927331.pdf
29949150,2018,10.26355/eurrev_201806_15257,,Evaluation of magnetic resonance imaging in staging of rectal cancer and its relationship with P16 expression.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
29968240,2018,,,[Radical surgery combined with adjuvant radiotherapy for elderly patients aged over 75 years with stage II( or III( rectal cancer: a retrospective study from a single center].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
30006428,2018,10.6004/jnccn.2018.0060,PMC10181270,"Anal Carcinoma, Version 2.2018, NCCN Clinical Practice Guidelines in Oncology.",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30006428.pdf
30006679,2018,10.1007/s12029-018-0133-0,,Dose Escalation with Simultaneous Integrated Boost (SIB) Using Volumetric Modulated Arc Therapy (VMAT) in Rectal Cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30006679.pdf
30008472,2018,10.1038/s41395-018-0180-y,PMC6768608,Rectal Cancer in 2018: A Primer for the Gastroenterologist.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30008472.pdf
30042967,2016,10.18383/j.tom.2016.00208,PMC6037932,Test-Retest Data for Radiomics Feature Stability Analysis: Generalizable or Study-Specific?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30042967.pdf
30079958,2018,10.1002/bjs.10949,,Prognostic implications of MRI-detected lateral nodal disease and extramural vascular invasion in rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30079958.pdf
30101009,2018,10.3892/mco.2018.1658,PMC6083403,Impact of multidisciplinary tumor boards on patients with rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30101009.pdf
30115436,2018,10.1016/j.gtc.2018.04.005,,Rectal MRI for Cancer Staging and Surveillance.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30115436.pdf
30116024,2018,10.1038/s41416-018-0209-4,PMC6173784,A prospective phase II study of pre-operative chemotherapy then short-course radiotherapy for high risk rectal cancer: COPERNICUS.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30116024.pdf
30143462,2018,10.1016/j.canrad.2018.06.019,,[Image-guided radiotherapy contribution and patient setup for anorectal cancer treatment].,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30143462.pdf
30166862,2018,10.3748/wjg.v24.i32.3671,PMC6113723,Vascular anatomy of inferior mesenteric artery in laparoscopic radical resection with the preservation of left colic artery for rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30166862.pdf
30171293,2019,10.1007/s00261-018-1759-x,,Can MR imaging be useful in differentiating low rectal cancer from anal cancer?,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30171293.pdf
30181029,2018,10.1016/j.canrad.2018.07.131,,"[Anal canal cancer: In the era of intensity-modulated radiotherapy, outstanding issues].",1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30181029.pdf
30194195,2018,10.21873/anticanres.12870,,Image-guided Interstitial Brachytherapy in the Management of Metastasized Anal Squamous Cell Carcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30194195.pdf
30196982,2018,10.1016/j.radonc.2018.06.019,,A TCP-based early regression index predicts the pathological response in neo-adjuvant radio-chemotherapy of rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30196982.pdf
30217167,2018,10.1186/s40644-018-0165-5,PMC6137872,Accuracy of F-18 FDG PET/CT with optimal cut-offs of maximum standardized uptake value according to size for diagnosis of regional lymph node metastasis in patients with rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30217167.pdf
30219659,2018,10.1016/j.ijscr.2018.08.027,PMC6139995,Coloseminal vesicle fistula after low anterior resection: Report of a case and review of the literature.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30219659.pdf
30247008,2018,10.1503/cjs.009417,PMC6153109,Role of the status of the mesorectal fascia in the selection of patients with rectal cancer for preoperative radiation therapy: a retrospective cohort study.,50,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
30292538,2019,10.1016/j.artmed.2018.09.003,,Towards a modular decision support system for radiomics: A case study on rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30292538.pdf
30334541,2018,10.4103/0366-6999.243556,PMC6202590,A Novel Magnetic Resonance Rectography for Rectal Cancer Staging.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30334541.pdf
30341539,2019,10.1007/s00595-018-1727-7,,The impact of the mesorectal apparent diffusion coefficient value on surgical difficulty in laparoscopic anterior resection for rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30341539.pdf
30386986,2019,10.1007/s00464-018-6519-z,,Real-time in vivo optical biopsy using confocal laser endomicroscopy to evaluate distal margin in situ and determine surgical procedure in low rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30386986.pdf
30433814,2019,10.1259/bjr.20180655,PMC6540856,Diffusion-weighted imaging in rectal cancer: current applications and future perspectives.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30433814.pdf
30442202,2018,10.1186/s40644-018-0177-1,PMC6238345,Diffusion-weighted imaging of rectal cancer on repeatability and cancer characterization: an effect of b-value distribution study.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30442202.pdf
30463711,2018,10.1016/j.jss.2018.05.042,,Objective Preoperative Parameters Predict Difficult Pelvic Dissections and Clinical Outcomes.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30463711.pdf
30470845,2019,10.1007/s00066-018-1401-4,,A fatal case of Fournier's gangrene during neoadjuvant radiotherapy for rectal cancer.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30470845.pdf
30470995,2019,10.1007/s13304-018-0606-5,,SICE national survey: current state on the adoption of laparoscopic approach to the treatment of colorectal disease in Italy.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30470995.pdf
30477950,2019,10.1016/j.ejso.2018.11.016,,Predictive factors of pathological lateral pelvic lymph node metastasis in patients without clinical lateral pelvic lymph node metastasis (clinical stage II/III): The analysis of data from the clinical trial (JCOG0212).,50,done,scihub:doi,1,,pdfs_sample\PMID_30477950.pdf
30483843,2020,10.1007/s00261-018-1838-z,,Magnetic resonance imaging performed before and after preoperative chemoradiotherapy in rectal cancer: predictive factors of recurrence and prognostic significance of MR-detected extramural venous invasion.,50,done,scihub:doi,1,,pdfs_sample\PMID_30483843.pdf
30489325,2019,10.1097/DCR.0000000000001279,,Primary Colorectal Lymphoma: Institutional Experience and Review of a National Database.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30489325.pdf
30506537,2018,,,[Prognostic factors of patients with unresectable liver metastasis from colorectal cancer after failed conversion chemotherapy].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
30538377,2018,10.1007/s13193-018-0803-1,PMC6265173,Clinical Utility of Staging Laparoscopy for Advanced Obstructing Rectal Adenocarcinoma: Emerging Tool.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30538377.pdf
30538386,2018,10.1007/s13193-018-0788-9,PMC6265181,Bladder Invasion in Patients with Advanced Colorectal Carcinoma.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30538386.pdf
30582572,2019,10.5152/dir.2018.17499,PMC6339630,MRI evaluation of anal and perianal diseases.,1000,done,scihub:doi,1,,pdfs_sample_1000\PMID_30582572.pdf
