PMID,SourceRoute,License,LicenseStatus
34102679,,unverified,unverified
34103987,europepmc:pdf,unverified,unverified
34109120,europepmc:pdf,unverified,unverified
34109555,,unverified,unverified
34111760,scihub:doi,unverified,unverified
34112180,scihub:doi,unverified,unverified
34116856,scihub:title,unverified,unverified
34119593,,unverified,unverified
34120894,,unverified,unverified
34125271,,unverified,unverified
34126137,scihub:doi,unverified,unverified
34132075,europepmc:pdf,unverified,unverified
34136391,europepmc:pdf,unverified,unverified
34139211,,unverified,unverified
34144078,scihub:title,unverified,unverified
34146635,scihub:title,unverified,unverified
34148136,,unverified,unverified
34148312,scihub:title,unverified,unverified
34148319,scihub:title,unverified,unverified
34155222,europepmc:pdf,unverified,unverified
34157214,,unverified,unverified
34157487,europepmc:pdf,unverified,unverified
34162410,scihub:title,unverified,unverified
34163249,scihub:title,unverified,unverified
34172021,europepmc:pdf,unverified,unverified
34174109,scihub:title,unverified,unverified
34181153,scihub:doi,unverified,unverified
34182013,,unverified,unverified
34184127,scihub:title,unverified,unverified
34185174,scihub:title,unverified,unverified
34192475,scihub:title,unverified,unverified
34202891,scihub:doi,unverified,unverified
34211077,scihub:title,unverified,unverified
34215310,scihub:doi,unverified,unverified
34222567,europepmc:pdf,unverified,unverified
34228808,scihub:title,unverified,unverified
34231164,,unverified,unverified
34233606,europepmc:pdf,unverified,unverified
34239446,europepmc:pdf,unverified,unverified
34243201,,unverified,unverified
34244951,scihub:title,unverified,unverified
34246493,,unverified,unverified
34249757,europepmc:pdf,unverified,unverified
34255243,,unverified,unverified
34258404,scihub:doi,unverified,unverified
34265357,scihub:title,unverified,unverified
34269805,scihub:title,unverified,unverified
34270097,scihub:doi,unverified,unverified
34273596,scihub:title,unverified,unverified
34277445,europepmc:pdf,unverified,unverified
34280404,,unverified,unverified
34281860,scihub:title,unverified,unverified
34284904,scihub:title,unverified,unverified
34285284,europepmc:pdf,unverified,unverified
34285586,europepmc:pdf,unverified,unverified
34289546,scihub:title,unverified,unverified
34295545,europepmc:pdf,unverified,unverified
34298695,europepmc:pdf,unverified,unverified
34298803,scihub:title,unverified,unverified
34301300,europepmc:pdf,unverified,unverified
34302510,,unverified,unverified
34303149,,unverified,unverified
34306122,europepmc:pdf,unverified,unverified
34307164,europepmc:pdf,unverified,unverified
34307922,scihub:doi,unverified,unverified
34309711,,unverified,unverified
34321845,europepmc:pdf,unverified,unverified
34323052,scihub:title,unverified,unverified
34327144,europepmc:pdf,unverified,unverified
34327411,europepmc:pdf,unverified,unverified
34327580,scihub:title,unverified,unverified
34330811,,unverified,unverified
34335762,europepmc:pdf,unverified,unverified
34336663,europepmc:pdf,unverified,unverified
34336808,europepmc:pdf,unverified,unverified
34337027,europepmc:pdf,unverified,unverified
34338870,scihub:doi,unverified,unverified
34343402,scihub:doi,unverified,unverified
34351625,scihub:title,unverified,unverified
34359661,europepmc:pdf,unverified,unverified
34367318,scihub:title,unverified,unverified
34370093,scihub:title,unverified,unverified
34370125,,unverified,unverified
34370279,,unverified,unverified
34373961,scihub:title,unverified,unverified
34379866,,unverified,unverified
34380428,europepmc:pdf,unverified,unverified
34382121,,unverified,unverified
34386458,scihub:title,unverified,unverified
34391053,,unverified,unverified
34395261,europepmc:pdf,unverified,unverified
34395262,europepmc:pdf,unverified,unverified
34399445,,unverified,unverified
34399812,europepmc:pdf,unverified,unverified
34401534,europepmc:pdf,unverified,unverified
34402948,scihub:doi,unverified,unverified
34404028,,unverified,unverified
34412187,scihub:title,unverified,unverified
34414105,europepmc:pdf,unverified,unverified
34420097,scihub:title,unverified,unverified
34421090,,unverified,unverified
34422664,europepmc:pdf,unverified,unverified
34423347,scihub:title,unverified,unverified
34427742,scihub:title,unverified,unverified
34427972,europepmc:pdf,unverified,unverified
34435447,,unverified,unverified
34441441,europepmc:pdf,unverified,unverified
34448379,scihub:title,unverified,unverified
34450532,europepmc:pdf,unverified,unverified
34459085,scihub:doi,unverified,unverified
34459446,,unverified,unverified
34462657,scihub:title,unverified,unverified
34464382,europepmc:pdf,unverified,unverified
34466668,scihub:doi,unverified,unverified
34469907,scihub:title,unverified,unverified
34471502,europepmc:pdf,unverified,unverified
34472012,,unverified,unverified
34475997,europepmc:pdf,unverified,unverified
34482429,,unverified,unverified
34485136,scihub:title,unverified,unverified
34487231,europepmc:pdf,unverified,unverified
34490529,,unverified,unverified
34491607,,unverified,unverified
34508014,scihub:title,unverified,unverified
34508016,scihub:title,unverified,unverified
34517303,scihub:title,unverified,unverified
34519451,,unverified,unverified
34529332,europepmc:pdf,unverified,unverified
34536962,scihub:doi,unverified,unverified
34539134,scihub:title,unverified,unverified
34539577,europepmc:pdf,unverified,unverified
34540954,europepmc:pdf,unverified,unverified
34562744,scihub:title,unverified,unverified
34565338,scihub:title,unverified,unverified
34565601,,unverified,unverified
34567237,europepmc:pdf,unverified,unverified
34583878,,unverified,unverified
34584334,europepmc:pdf,unverified,unverified
34585288,,unverified,unverified
34588755,scihub:title,unverified,unverified
34589364,europepmc:pdf,unverified,unverified
34591119,europepmc:pdf,unverified,unverified
34593418,scihub:title,unverified,unverified
34597228,scihub:title,unverified,unverified
34601782,,unverified,unverified
34601837,scihub:title,unverified,unverified
34605966,,unverified,unverified
34605968,scihub:doi,unverified,unverified
34608641,scihub:title,unverified,unverified
34616523,europepmc:pdf,unverified,unverified
34621476,europepmc:pdf,unverified,unverified
34621477,scihub:title,unverified,unverified
34638278,europepmc:pdf,unverified,unverified
34642794,scihub:doi,unverified,unverified
34643781,,unverified,unverified
34646765,europepmc:pdf,unverified,unverified
34646968,europepmc:pdf,unverified,unverified
34653047,,unverified,unverified
34653579,,unverified,unverified
34655313,europepmc:pdf,unverified,unverified
34656100,scihub:title,unverified,unverified
34657076,scihub:title,unverified,unverified
34660054,scihub:title,unverified,unverified
34660266,scihub:title,unverified,unverified
34661871,,unverified,unverified
34662082,,unverified,unverified
34665287,,unverified,unverified
34670136,,unverified,unverified
34671421,scihub:title,unverified,unverified
34672343,europepmc:pdf,unverified,unverified
34673995,,unverified,unverified
34674464,,unverified,unverified
34674666,europepmc:pdf,unverified,unverified
34676170,europepmc:pdf,unverified,unverified
34679494,europepmc:pdf,unverified,unverified
34680269,europepmc:pdf,unverified,unverified
34684080,europepmc:pdf,unverified,unverified
34686474,scihub:doi,unverified,unverified
34686879,europepmc:pdf,unverified,unverified
34687138,europepmc:pdf,unverified,unverified
34691237,scihub:title,unverified,unverified
34695849,,unverified,unverified
34704187,europepmc:pdf,unverified,unverified
34704470,,unverified,unverified
34707015,scihub:title,unverified,unverified
34708001,scihub:title,unverified,unverified
34717261,scihub:title,unverified,unverified
34720528,scihub:title,unverified,unverified
34721774,europepmc:pdf,unverified,unverified
34722724,scihub:doi,unverified,unverified
34723622,scihub:title,unverified,unverified
34725772,scihub:doi,unverified,unverified
34733283,scihub:title,unverified,unverified
34733785,scihub:title,unverified,unverified
34741081,scihub:doi,unverified,unverified
34741193,,unverified,unverified
34749245,,unverified,unverified
34749854,,unverified,unverified
34753891,scihub:title,unverified,unverified
34755248,scihub:doi,unverified,unverified
34759242,,unverified,unverified
34759247,scihub:title,unverified,unverified
34766204,scihub:title,unverified,unverified
34783610,,unverified,unverified
34785927,scihub:title,unverified,unverified
34786390,europepmc:pdf,unverified,unverified
34790298,europepmc:pdf,unverified,unverified
34792107,europepmc:pdf,unverified,unverified
34792915,scihub:title,unverified,unverified
34794932,scihub:title,unverified,unverified
34802713,,unverified,unverified
34802716,scihub:title,unverified,unverified
34802905,scihub:title,unverified,unverified
34803147,scihub:title,unverified,unverified
34805260,europepmc:pdf,unverified,unverified
34806195,scihub:doi,unverified,unverified
34808559,,unverified,unverified
34809615,europepmc:pdf,unverified,unverified
34811396,europepmc:pdf,unverified,unverified
34811957,europepmc:pdf,unverified,unverified
34814260,scihub:title,unverified,unverified
34815142,,unverified,unverified
34815634,europepmc:pdf,unverified,unverified
34816321,,unverified,unverified
34817170,,unverified,unverified
34817508,scihub:title,unverified,unverified
34823298,,unverified,unverified
34823300,,unverified,unverified
34823301,,unverified,unverified
34826772,scihub:title,unverified,unverified
34829310,europepmc:pdf,unverified,unverified
34836989,europepmc:pdf,unverified,unverified
34839213,scihub:title,unverified,unverified
34839573,,unverified,unverified
34840301,,unverified,unverified
34842978,scihub:doi,unverified,unverified
34844171,,unverified,unverified
34854927,,unverified,unverified
34858737,europepmc:pdf,unverified,unverified
34858808,scihub:title,unverified,unverified
34858841,scihub:title,unverified,unverified
34860243,scihub:title,unverified,unverified
34865190,scihub:doi,unverified,unverified
34866405,europepmc:pdf,unverified,unverified
34868947,scihub:title,unverified,unverified
34869040,scihub:title,unverified,unverified
34869567,europepmc:pdf,unverified,unverified
34871292,scihub:title,unverified,unverified
34876924,scihub:title,unverified,unverified
34880974,europepmc:pdf,unverified,unverified
34889037,europepmc:pdf,unverified,unverified
34894932,,unverified,unverified
34895419,,unverified,unverified
34895835,scihub:doi,unverified,unverified
34895852,,unverified,unverified
34898363,scihub:doi,unverified,unverified
34901474,europepmc:pdf,unverified,unverified
34907986,,unverified,unverified
34907988,,unverified,unverified
34912724,europepmc:pdf,unverified,unverified
34913210,scihub:title,unverified,unverified
34917137,europepmc:pdf,unverified,unverified
34917505,europepmc:pdf,unverified,unverified
34918621,,unverified,unverified
34922118,scihub:doi,unverified,unverified
34922810,scihub:title,unverified,unverified
34926480,europepmc:pdf,unverified,unverified
34926566,scihub:title,unverified,unverified
34928715,,unverified,unverified
34931986,,unverified,unverified
34935061,europepmc:pdf,unverified,unverified
34937089,,unverified,unverified
34942281,,unverified,unverified
34944970,europepmc:pdf,unverified,unverified
34946287,scihub:title,unverified,unverified
34952679,,unverified,unverified
34953708,,unverified,unverified
34953935,,unverified,unverified
34954863,,unverified,unverified
34954921,,unverified,unverified
34955416,,unverified,unverified
34956868,europepmc:pdf,unverified,unverified
34956893,europepmc:pdf,unverified,unverified
34958406,,unverified,unverified
34961302,europepmc:pdf,unverified,unverified
34961658,,unverified,unverified
34961711,,unverified,unverified
34961731,,unverified,unverified
34966777,europepmc:pdf,unverified,unverified
34967092,,unverified,unverified
34981341,,unverified,unverified
34982367,,unverified,unverified
34986842,europepmc:pdf,unverified,unverified
34986999,,unverified,unverified
34988741,,unverified,unverified
34990431,scihub:title,unverified,unverified
34990984,,unverified,unverified
